age,income,spend_score,city,membership_years,purchased
39.96714153011233,63892.66321297462,25.07343240331628,Bangalore,0.6766836190000158,0
33.61735698828815,78641.24960705196,19.411105630096024,Delhi,7.078350972297686,0
41.47688538100692,29021.486392712883,67.2787224589273,Delhi,5.4353821734264605,0
50.23029856408026,58444.538550358564,73.5828153838211,Bangalore,0.8172534574677826,1
32.658466252766644,40240.361463172594,12.842753034307783,Pune,4.583006415286564,0
32.6586304305082,42693.11924352956,94.25910216193208,Bangalore,4.8469628713004695,0
50.79212815507391,41114.09113641696,14.677415528632517,Pune,1.6577454016327575,0
42.67434729152909,37040.138454802756,58.71667017709634,Delhi,9.456981470002823,0
30.305256140650478,50727.82441917241,73.81544675058248,Delhi,8.49975371480662,0
40.42560043585965,37535.748253834434,88.3872211371477,Pune,6.690223373291083,0
30.365823071875376,54056.85238669758,74.2678238919185,Delhi,4.622955610006072,0
30.34270246429743,49246.42835826294,82.15552747628126,Pune,4.1176554158450855,0
37.41962271566034,46415.77929700386,40.55051732885255,Mumbai,6.509734671509541,0
18.0,36386.545069376036,83.3342602371861,Bangalore,5.4543186940690545,0
18.0,41348.43004147501,17.210336174620764,Mumbai,0.6227310588188562,0
29.377124707590273,61330.86838738634,90.53349904544748,Pune,5.125026487703317,1
24.87168879665576,57513.75781436571,59.28331385383626,Bangalore,8.064036172328395,1
38.142473325952736,35336.67132802174,83.55679929662443,Pune,4.59239877596958,0
25.91975924478789,51489.98458143839,50.70864560664701,Bangalore,0.5195657755426841,0
20.876962986647086,61270.80685057683,67.92199256768725,Bangalore,7.862781993840331,1
49.65648768921554,24958.920783179423,57.37623948425019,Bangalore,2.013637821359744,0
32.74223699513465,58150.402885699026,75.84305695797987,Bangalore,2.5862083488803878,1
35.67528204687924,40060.643615812296,17.34669838275306,Pune,1.647063534322959,0
20.752518137865433,58558.98002889739,15.431687559150742,Bangalore,3.302150648714975,0
29.556172754748175,38551.11265186225,32.23929106091318,Bangalore,7.56751505688635,0
36.10922589709866,22926.768490032213,24.359021210186953,Mumbai,5.193858595039373,0
23.490064225776973,25586.86343175256,88.46052099329815,Delhi,2.048812741507126,0
38.75698018345672,50721.27419992073,29.72925886222399,Delhi,8.778300781520409,0
28.99361310081195,53895.83752582223,97.82787302372182,Mumbai,8.795818549515293,0
32.083062502067236,36435.25062343387,40.320621259399616,Mumbai,8.70578425046007,0
28.98293387770603,59578.88688166061,26.390612411982936,Pune,2.3879621138153926,0
53.522781845089376,25077.1990659656,81.07286564282312,Pune,4.512393441809881,0
34.86502775262066,49008.80302029025,69.28369979507886,Pune,9.849896561408752,0
24.422890710440996,31834.75700356315,54.837614480782506,Mumbai,7.7201247630999035,0
43.225449121031886,40222.45838296761,59.982719584386814,Mumbai,0.2716742122555982,0
22.791563500289776,50710.98006974621,74.72816004450374,Bangalore,0.6520459126049205,0
37.08863595004755,37093.799520740715,30.560926719816884,Pune,4.639313768123328,0
18.0,44231.66683655262,99.67005244510678,Pune,9.092202058615602,0
21.718139511015693,65094.39213821661,97.73138459321048,Pune,5.387017979527142,1
36.96861235869123,41346.62195715277,68.52931177122431,Delhi,4.9781250803429025,0
42.38466579995411,62535.38168097712,27.958820583623062,Bangalore,1.0547369995663058,0
36.7136828118997,33054.397180135726,71.22054181881622,Pune,6.5678010472429404,0
33.843517176117594,57947.06266872924,16.497856808125825,Pune,8.221031606002255,0
31.988963044107113,71623.5293098685,12.758725198522546,Pune,3.8042000750756233,0
20.214780096325725,20000.0,33.19145996600923,Delhi,7.756118509253275,0
27.801557916052914,38046.57116794285,51.636066106538465,Delhi,9.644766539008117,0
30.393612290402125,58656.081907708096,88.14452548675425,Mumbai,2.037664591276891,1
45.57122226218915,46954.31920935511,75.44521627896772,Bangalore,5.233296311947413,0
38.43618289568462,55567.188100569634,76.84358690799829,Mumbai,2.8713795808457556,1
18.0,40940.22219926269,48.29440010032678,Bangalore,7.9285441903383935,0
38.24083969394795,51298.8468120935,41.13414932922666,Delhi,5.775933658811575,0
31.149177195836835,47664.84146911881,43.393488668614246,Pune,6.345824175503037,0
28.230779996940413,67516.73092489711,98.88846073624521,Mumbai,7.979141596158941,1
41.11676288840868,53816.31264951819,13.609827227123423,Pune,3.959704726624549,0
45.30999522495951,55064.039931128034,88.03283465102037,Mumbai,9.150900684070432,1
44.31280119116199,43821.84550816299,62.080786771515406,Delhi,5.3302886724614,0
26.607824767773614,42685.906638912595,49.47538772706314,Delhi,1.57954822835348,0
31.907876241487855,43511.627182705684,75.27318943736229,Delhi,6.958991181688025,0
38.31263431403564,55916.78213567445,53.80020472822326,Mumbai,7.9326135043825445,1
44.75545127122359,43685.232787696055,88.60809142734945,Bangalore,3.1676167706752665,0
30.2082576215471,54346.62285344619,91.06316776101326,Mumbai,8.57179256998753,0
33.14341023336183,81131.01197968159,47.95488341861099,Bangalore,9.061432547657663,0
23.936650259939718,63066.87055147538,34.914501751154646,Mumbai,2.769044873778089,0
23.037933759193294,45109.647017482384,63.3115295734026,Mumbai,9.83521472715222,0
43.125258223941984,68018.20883245918,92.11270110550218,Delhi,1.4071152804875842,1
48.56240028570823,43878.86940467673,28.95959701050999,Pune,2.0201566840249,0
34.27989878419666,20000.0,66.06699252071346,Pune,1.8422483923802613,0
45.03532897892024,34878.70533623894,66.84041980832686,Bangalore,8.939897100078705,0
38.61636025047634,21938.121184612166,75.98017201737528,Pune,6.542925523249618,0
28.548802453948756,44727.297739380374,21.841091661453383,Mumbai,1.5210428322227287,0
38.61395605508414,50276.27568784328,74.42424682138797,Mumbai,4.40323418368349,0
50.38036566465969,75146.55968412924,91.81292685990769,Delhi,6.15298025069802,1
34.64173960890049,54903.910606462436,26.171479798321776,Delhi,0.8346408498938329,0
50.64643655814006,46713.49206786704,31.378899243148986,Pune,8.824163684073387,0
18.0,62441.083717752335,97.42555846374756,Bangalore,8.036035354415352,1
43.21902504375224,20000.0,26.28792574385408,Pune,5.052067735766382,0
35.870470682381715,53534.21837162849,86.89465840326213,Pune,9.671266152591704,0
32.009926495341325,61562.9779083045,54.30500708032313,Pune,4.177609792750997,1
